"train/global_step","./falcon_gpt_results_packing - _step","./falcon_gpt_results_packing - _step__MIN","./falcon_gpt_results_packing - _step__MAX","./falcon_gpt_results_packing - eval/loss","./falcon_gpt_results_packing - eval/loss__MIN","./falcon_gpt_results_packing - eval/loss__MAX"
"52750","2109","2109","2109","1.9594783782958984","1.9594783782958984","1.9594783782958984"
"52800","2111","2111","2111","1.9535189867019653","1.9535189867019653","1.9535189867019653"
"52850","2113","2113","2113","1.9694677591323853","1.9694677591323853","1.9694677591323853"
"52900","2115","2115","2115","1.9749586582183838","1.9749586582183838","1.9749586582183838"
"52950","2117","2117","2117","1.9718098640441895","1.9718098640441895","1.9718098640441895"
"53000","2119","2119","2119","1.9958398342132568","1.9958398342132568","1.9958398342132568"
"53050","2121","2121","2121","1.967509150505066","1.967509150505066","1.967509150505066"
"53100","2123","2123","2123","1.9730721712112427","1.9730721712112427","1.9730721712112427"
"53150","2125","2125","2125","1.9760583639144897","1.9760583639144897","1.9760583639144897"
"53200","2127","2127","2127","1.9754397869110107","1.9754397869110107","1.9754397869110107"
"53250","2129","2129","2129","1.9782642126083374","1.9782642126083374","1.9782642126083374"
"53300","2131","2131","2131","1.962935447692871","1.962935447692871","1.962935447692871"
"53350","2133","2133","2133","1.9655648469924927","1.9655648469924927","1.9655648469924927"
"53400","2135","2135","2135","1.9690933227539062","1.9690933227539062","1.9690933227539062"
"53450","2137","2137","2137","1.9873567819595337","1.9873567819595337","1.9873567819595337"
"53500","2139","2139","2139","1.9678020477294922","1.9678020477294922","1.9678020477294922"
"53550","2141","2141","2141","1.9612529277801514","1.9612529277801514","1.9612529277801514"
"53600","2143","2143","2143","1.964028239250183","1.964028239250183","1.964028239250183"
"53650","2145","2145","2145","1.9676339626312256","1.9676339626312256","1.9676339626312256"
"53700","2147","2147","2147","1.9800469875335693","1.9800469875335693","1.9800469875335693"
"53750","2149","2149","2149","1.986253023147583","1.986253023147583","1.986253023147583"
